time,open,high,low,close,Volume,Volume MA
1568937600,10284.72,10308.04,10055,10169.02,NaN,NaN
1569024000,10169.02,10180.43,9913.35,9985.28,NaN,NaN
1569110400,9973,10093.24,9842.35,10020.58,NaN,NaN
1569196800,10022.38,10048.06,9606,9682.19,NaN,NaN
1569283200,9685.69,9782,7998,8536.82,NaN,NaN
1569369600,8536.71,8746.83,8216,8432.16,NaN,NaN
1569456000,8443.44,8467.89,7733.99,8055.03,NaN,NaN
1569542400,8055.25,8294.04,7866,8187.72,NaN,NaN
1569628800,8199.96,8356.4,8009.84,8218.07,NaN,NaN
1569715200,8218.07,8244.07,7902.66,8047.6,NaN,NaN
1569801600,8060.13,8368.5,7714.7,8298.45,NaN,NaN
1569888000,8304.47,8531.25,8195.42,8319.01,NaN,NaN
1569974400,8326.41,8393.39,8170.91,8373.42,NaN,NaN
1570060800,8377.68,8419.23,8029.14,8239.92,NaN,NaN
1570147200,8243.39,8244.93,7986.65,8152.07,NaN,NaN
1570233600,8157.89,8195,8016.26,8145.17,NaN,NaN
1570320000,8150.73,8176.46,7772.71,7854.12,NaN,NaN
1570406400,7863.75,8313.7,7763.54,8205.53,NaN,NaN
1570492800,8211.04,8344.12,8109.74,8178.54,NaN,NaN
1570579200,8185.85,8707.8,8110,8586.34,NaN,NaN
1570665600,8586.57,8666.84,8450.61,8582.11,NaN,NaN
1570752000,8589.08,8820,8222.88,8265.55,NaN,NaN
1570838400,8265.16,8427.76,8254.68,8303.43,NaN,NaN
1570924800,8303.43,8474.48,8132.91,8282.96,NaN,NaN
1571011200,8278.39,8416.67,8215.41,8362.99,NaN,NaN
1571097600,8353.33,8420.85,8086,8155.13,NaN,NaN
1571184000,8162.45,8179.1,7912.66,7995.89,NaN,NaN
1571270400,7995.73,8130.71,7936.71,8073.32,NaN,NaN
1571356800,8069.26,8120.77,7811.62,7955.08,NaN,NaN
1571443200,7950.48,8096.76,7875,7960.49,NaN,NaN
1571529600,7965.39,8314.77,7874.68,8235.74,NaN,NaN
1571616000,8236.49,8352,8156,8213.65,NaN,NaN
1571702400,8206.53,8314.77,7989.15,8025.9,NaN,NaN
1571788800,8021.57,8052.04,7293.55,7470.77,NaN,NaN
1571875200,7470.77,7512,7356,7435,NaN,NaN
1571961600,7427,8784.29,7393.14,8662.66,NaN,NaN
1572048000,8677.09,10350,8642.46,9252.75,NaN,NaN
1572134400,9262.72,9819.92,9092.66,9557.08,NaN,NaN
1572220800,9547.32,9950,9177.84,9216.44,NaN,NaN
1572307200,9216.39,9573.35,9051.48,9426.94,NaN,NaN
1572393600,9426.94,9437.06,8985.25,9159.94,NaN,NaN
1572480000,9169.55,9438.61,8961.53,9150.07,NaN,NaN
1572566400,9158.08,9303.53,9054.6,9250.45,NaN,NaN
1572652800,9250.7,9396.91,9201.19,9304.75,NaN,NaN
1572739200,9304.75,9384.32,9067,9207,NaN,NaN
1572825600,9207,9586.5,9122.33,9410.76,NaN,NaN
1572912000,9410.76,9485,9165.2,9320.14,NaN,NaN
1572998400,9319.1,9448.19,9254.68,9344.78,NaN,NaN
1573084800,9346.02,9373.48,9080,9199.36,NaN,NaN
1573171200,9209.3,9253.39,8661,8767.37,NaN,NaN
1573257600,8760.38,8876.94,8720,8812.21,NaN,NaN
1573344000,8806.85,9142.33,8750.85,9024.49,NaN,NaN
1573430400,9029.88,9075.32,8593,8720.36,NaN,NaN
1573516800,8720.36,8872.47,8549,8813.91,NaN,NaN
1573603200,8817,8839.46,8700,8755.24,NaN,NaN
1573689600,8765.53,8791.78,8555,8636.9,NaN,NaN
1573776000,8632.07,8799.03,8363,8463.49,NaN,NaN
1573862400,8459.38,8539.53,8423,8484.63,NaN,NaN
1573948800,8485.61,8631.6,8375,8499.31,NaN,NaN
1574035200,8499.53,8508.4,8010.7,8170.65,NaN,NaN
1574121600,8176.9,8197.77,7989.15,8121.63,NaN,NaN
1574208000,8124.08,8231.04,8027.28,8088.44,NaN,NaN
1574294400,8085.54,8116.92,7394.09,7611.51,NaN,NaN
1574380800,7612.23,7714.7,6785,7285.85,NaN,NaN
1574467200,7276.21,7356.49,7102.16,7320.39,NaN,NaN
1574553600,7330.98,7349.68,6861.96,6908.36,NaN,NaN
1574640000,6900.9,7380,6515,7122.14,NaN,NaN
1574726400,7127.12,7344.91,7018.78,7159.22,NaN,NaN
1574812800,7168.74,7676.27,6847.72,7527.84,NaN,NaN
1574899200,7517.82,7659.92,7372.19,7436.72,NaN,NaN
1574985600,7429.32,7870.35,7411.17,7753.69,NaN,NaN
1575072000,7753.69,7815,7452.08,7550.67,NaN,NaN
1575158400,7560.2,7560.2,7233.87,7412.66,NaN,NaN
1575244800,7411.75,7431.07,7140.08,7309.64,NaN,NaN
1575331200,7317.94,7415,7238.04,7300.43,NaN,NaN
1575417600,7299.2,7772.71,7087.09,7197.78,NaN,NaN
1575504000,7199.58,7500,7150.06,7390.42,NaN,NaN
1575590400,7397.35,7618.99,7305.56,7541.79,NaN,NaN
1575676800,7535.46,7638.88,7486.7,7502.65,NaN,NaN
1575763200,7505.86,7580,7382.69,7524.26,NaN,NaN
1575849600,7516.8,7666,7268.03,7340.52,NaN,NaN
1575936000,7332.05,7400,7150.23,7216.07,NaN,NaN
1576022400,7224.5,7271,7122.28,7207.42,NaN,NaN
1576108800,7208.95,7296.19,7072.2,7188.42,NaN,NaN
1576195200,7185.15,7302.35,7179.65,7257.47,NaN,NaN
1576281600,7255.94,7269,7007.48,7059.03,NaN,NaN
1576368000,7066.35,7225.23,7007,7115.08,NaN,NaN
1576454400,7115.08,7147.91,6820,6882.19,NaN,NaN
1576540800,6882.08,6938.77,6550,6612.3,NaN,NaN
1576627200,6619.53,7449.68,6425,7286.91,NaN,NaN
1576713600,7286.91,7372.12,7000,7149.57,NaN,NaN
1576800000,7157.53,7218.11,7072.61,7194.11,NaN,NaN
1576886400,7194.13,7194.13,7109.73,7147.4,NaN,NaN
1576972800,7147.4,7530,7124.52,7509.7,NaN,NaN
1577059200,7521.88,7692.98,7247.86,7316.17,NaN,NaN
1577145600,7317.47,7431.1,7156,7251.52,NaN,NaN
1577232000,7247.45,7266.81,7110.73,7195.79,NaN,NaN
1577318400,7195.8,7432,7150,7188.3,NaN,NaN
1577404800,7195.17,7255.37,7052,7246,NaN,NaN
1577491200,7247.86,7349.65,7231,7296.24,NaN,NaN
1577577600,7297.43,7524.46,7274.43,7385.54,NaN,NaN
1577664000,7372.79,7384.9,7199,7220.24,NaN,NaN
1577750400,7222.74,7302.35,7112.55,7168.36,NaN,NaN
1577836800,7160.69,7237.35,7150,7178.68,NaN,NaN
1577923200,7174.7,7184.94,6900,6950.56,NaN,NaN
1578009600,6945.7,7402.31,6853.53,7338.91,NaN,NaN
1578096000,7332.58,7396.1,7256.03,7344.48,NaN,NaN
1578182400,7356.05,7495,7310,7356.7,NaN,NaN
1578268800,7352.12,7817,7342.46,7762.74,NaN,NaN
1578355200,7768.17,8220,7697.03,8159.01,NaN,NaN
1578441600,8151.79,8463.57,7872.09,8044.44,NaN,NaN
1578528000,8048.94,8048.94,7737.97,7806.78,NaN,NaN
1578614400,7812.7,8200,7667,8200,NaN,NaN
1578700800,8200,8286,8000,8016.22,NaN,NaN
1578787200,8008.1,8190,7960,8180.76,NaN,NaN
1578873600,8180.75,8196.81,8039,8105.01,NaN,NaN
1578960000,8105.01,8895,8105.01,8813.04,NaN,NaN
1579046400,8813.2,8903.2,8555,8809.17,NaN,NaN
1579132800,8810.62,8852.35,8573.91,8710.15,NaN,NaN
1579219200,8715.39,9015.22,8661.52,8892.63,NaN,NaN
1579305600,8898.03,9000.1,8798.9,8908.53,NaN,NaN
1579392000,8901.02,9188.1,8461.38,8696.6,NaN,NaN
1579478400,8698.97,8740.54,8507.93,8625.17,NaN,NaN
1579564800,8629.66,8778.66,8480,8717.89,NaN,NaN
1579651200,8728.47,8792.98,8567.68,8655.93,NaN,NaN
1579737600,8661.63,8665.95,8280,8378.44,NaN,NaN
1579824000,8382.08,8530.7,8212.9,8422.13,NaN,NaN
1579910400,8435.83,8437.47,8252.72,8329.5,NaN,NaN
1579996800,8320,8600,8276.22,8590.48,NaN,NaN
1580083200,8600,9004.35,8546.55,8894.54,NaN,NaN
1580169600,8894.57,9413.24,8876,9400,NaN,NaN
1580256000,9386.57,9443.96,9215.5,9289.18,NaN,NaN
1580342400,9280.83,9570,9166.07,9500,NaN,NaN
1580428800,9510.84,9529.35,9195.93,9327.85,NaN,NaN
1580515200,9339.26,9464.16,9280.33,9377.17,NaN,NaN
1580601600,9379.6,9474.28,9135,9329.39,NaN,NaN
1580688000,9309.69,9615,9211.07,9288.09,NaN,NaN
1580774400,9281,9348.6,9075,9159.37,NaN,NaN
1580860800,9168.49,9775,9142.52,9618.42,NaN,NaN
1580947200,9617.84,9859.57,9521,9754.63,NaN,NaN
1581033600,9754.63,9878,9706.94,9803.42,NaN,NaN
1581120000,9803.71,9948.97,9658.58,9902,NaN,NaN
1581206400,9907.7,10178.54,9885.04,10173.97,NaN,NaN
1581292800,10173.51,10199.85,9731.2,9850.01,NaN,NaN
1581379200,9851.99,10383.9,9706.94,10268.98,NaN,NaN
1581465600,10270.98,10495,10247.35,10348.78,NaN,NaN
1581552000,10348.78,10500.5,10068,10228.67,NaN,NaN
1581638400,10229.19,10398,10093.26,10364.04,NaN,NaN
1581724800,10364.04,10408.04,9739,9899.78,NaN,NaN
1581811200,9909.71,10051.24,9598.49,9912.89,NaN,NaN
1581897600,9925.96,9973.45,9467.57,9697.15,NaN,NaN
1581984000,9725.57,10288,9602.6,10185.17,NaN,NaN
1582070400,10190.3,10300,9312,9595.72,NaN,NaN
1582156800,9589.1,9706.27,9396.91,9612.76,NaN,NaN
1582243200,9610.4,9773.2,9562.6,9696.13,NaN,NaN
1582329600,9696.13,9722.39,9568.51,9668.13,NaN,NaN
1582416000,9664.08,10024.08,9664.08,9965.21,NaN,NaN
1582502400,9969.79,10027.66,9480,9652.58,NaN,NaN
1582588800,9664.87,9682.73,9234.21,9305.4,NaN,NaN
1582675200,9305.4,9369.99,8627.78,8779.36,NaN,NaN
1582761600,8778.37,8974.75,8520,8816.5,NaN,NaN
1582848000,8816.5,8900.94,8421.49,8703.84,NaN,NaN
1582934400,8710,8805.06,8525,8527.74,NaN,NaN
1583020800,8525,8756.11,8410,8528.95,NaN,NaN
1583107200,8516,8980.34,8486.72,8917.34,NaN,NaN
1583193600,8917.34,8921.8,8660.04,8755.45,NaN,NaN
1583280000,8755.45,8850,8663.76,8753.28,NaN,NaN
1583366400,8757.79,9169,8757.79,9066.65,NaN,NaN
1583452800,9059,9187.85,8990.01,9153.79,NaN,NaN
1583539200,9154.1,9219.13,8859.49,8893.93,NaN,NaN
1583625600,8901.12,8901.12,7995.48,8033.7,NaN,NaN
1583712000,8035.79,8191.13,7636,7936.25,NaN,NaN
1583798400,7937.2,8158.42,7733.99,7885.92,NaN,NaN
1583884800,7893.63,7988.78,7591.99,7934.57,NaN,NaN
1583971200,7956.29,7969.9,4776.59,4841.67,NaN,NaN
1584057600,4841.67,5990.35,3850,5622.74,NaN,NaN
1584144000,5623.16,5663.01,5051,5169.37,NaN,NaN
1584230400,5167.38,5965.77,5092.34,5343.64,NaN,NaN
1584316800,5353.04,5353.04,4435.89,5033.42,NaN,NaN
1584403200,5051.41,5569.9,4936,5324.99,NaN,NaN
1584489600,5340.95,5452.43,5006.87,5406.92,NaN,NaN
1584576000,5413,6433.98,5266.38,6181.18,NaN,NaN
1584662400,6192.94,7139,5670,6210.14,NaN,NaN
1584748800,6207.66,6461.91,5866.44,6187.78,NaN,NaN
1584835200,6199.17,6419,5705,5813.15,NaN,NaN
1584921600,5816.57,6629.79,5686.34,6493.51,NaN,NaN
1585008000,6494.7,6893,6400.01,6768.64,NaN,NaN
1585094400,6768.64,6989.04,6457.17,6692.22,NaN,NaN
1585180800,6695.47,6798.89,6528.07,6760.72,NaN,NaN
1585267200,6765.15,6872.67,6210,6376.03,NaN,NaN
1585353600,6376.03,6376.03,6030.51,6253.08,NaN,NaN
1585440000,6275.11,6278.24,5869,5870.9,NaN,NaN
1585526400,5878.47,6630,5856,6407.77,NaN,NaN
1585612800,6408.95,6527.24,6337.42,6421.14,NaN,NaN
1585699200,6428.74,6710.21,6137.71,6652.07,NaN,NaN
1585785600,6669.95,7236.39,6575.13,6801.99,NaN,NaN
1585872000,6789.63,7047.96,6610,6742.57,NaN,NaN
1585958400,6737.36,7014,6655.54,6879.61,NaN,NaN
1586044800,6887.22,6914.01,6678.51,6775.2,NaN,NaN
1586131200,6780.57,7376.59,6773.75,7352.43,NaN,NaN
1586217600,7335.85,7469,7077,7202.73,NaN,NaN
1586304000,7204.78,7428.95,7152,7367.36,NaN,NaN
1586390400,7370.85,7376.59,7107.38,7293.93,NaN,NaN
1586476800,7299.12,7306.1,6750.15,6877.03,NaN,NaN
1586563200,6866.03,6955.59,6771.24,6883.18,NaN,NaN
1586649600,6882.75,7201.76,6790.74,6908.24,NaN,NaN
1586736000,6908.21,6914.01,6542.91,6864.22,NaN,NaN
1586822400,6864.66,6991,6766.96,6879.75,NaN,NaN
1586908800,6868.88,6940,6598.55,6619,NaN,NaN
1586995200,6619,7224.18,6472.67,7111.67,NaN,NaN
1587081600,7121.35,7158.22,6995.39,7024.19,NaN,NaN
1587168000,7020.13,7306.15,7020.13,7262.26,NaN,NaN
1587254400,7265.94,7276.21,7057.46,7126.4,NaN,NaN
1587340800,7124.27,7220,6757.75,6841,NaN,NaN
1587427200,6833,6950.98,6774.48,6854.98,NaN,NaN
1587513600,6850.6,7171.26,6819.59,7137.79,NaN,NaN
1587600000,7138.29,7756.69,7031.07,7484.58,NaN,NaN
1587686400,7494.2,7612.91,7391.57,7505.53,NaN,NaN
1587772800,7518.81,7723.77,7432.8,7547.56,NaN,NaN
1587859200,7565,7718,7485,7701.73,NaN,NaN
1587945600,7708.87,7813.68,7637.03,7786.41,NaN,NaN
1588032000,7794.22,7798.42,7650,7767.79,NaN,NaN
1588118400,7762.07,8970,7717.14,8790.32,NaN,NaN
1588204800,8789.79,9485.26,8407,8627.32,NaN,NaN
1588291200,8629.72,9075,8616.17,8832.44,NaN,NaN
1588377600,8839.39,9022,8760,8983.79,NaN,NaN
1588464000,8982.56,9207.82,8723.78,8915.98,NaN,NaN
1588550400,8924.14,8974.34,8528.42,8882.87,NaN,NaN
1588636800,8889.24,9120,8760.1,9034.85,NaN,NaN
1588723200,9040,9417.95,8921.03,9154.32,NaN,NaN
1588809600,9163.63,10074,9030.03,10000,NaN,NaN
1588896000,10008.19,10048.38,9725,9801.35,NaN,NaN
1588982400,9809.04,9914,9515.4,9546.56,NaN,NaN
1589068800,9527.31,9565.2,8109,8731.17,NaN,NaN
1589155200,8740.88,9182.97,8181,8571.98,NaN,NaN
1589241600,8574.19,8984.87,8534.97,8825.46,NaN,NaN
1589328000,8816.99,9418.46,8804.47,9315.5,NaN,NaN
1589414400,9323.73,9945.34,9254.85,9793.5,NaN,NaN
1589500800,9809.91,9844.66,9112,9306.21,NaN,NaN
1589587200,9307.43,9590,9216.08,9389.07,NaN,NaN
1589673600,9377.79,9894.88,9326.53,9665.7,NaN,NaN
1589760000,9672.95,9966.12,9451.2,9721.91,NaN,NaN
1589846400,9730,9903.89,9455.05,9787.65,NaN,NaN
1589932800,9776.3,9843.87,9100,9516.51,NaN,NaN
1590019200,9505.61,9573.29,8800,9062.47,NaN,NaN
1590105600,9062.25,9272.97,8924.91,9171.96,NaN,NaN
1590192000,9171.96,9316.12,9084.83,9183.46,NaN,NaN
1590278400,9183.93,9310.91,8669,8718.77,NaN,NaN
1590364800,8710.12,8984.16,8630,8903.56,NaN,NaN
1590451200,8903.22,9012,8690,8840.91,NaN,NaN
1590537600,8835.79,9230.21,8810.99,9210,NaN,NaN
1590624000,9209.99,9625.01,9105.79,9577.38,NaN,NaN
1590710400,9581.49,9610,9330,9421.04,NaN,NaN
1590796800,9428.52,9758.27,9326.28,9705.1,NaN,NaN
1590883200,9705.1,9711.7,9373.96,9446.19,NaN,NaN
1590969600,9444.61,10429.26,9416.5,10203.64,NaN,NaN
1591056000,10203.64,10241.26,9135.68,9525.73,NaN,NaN
1591142400,9522.52,9699.95,9380.99,9668.99,NaN,NaN
1591228800,9668,9888,9430,9791.92,NaN,NaN
1591315200,9791,9856.48,9592.74,9619.99,NaN,NaN
1591401600,9616.17,9744.39,9525.76,9669.85,NaN,NaN
1591488000,9673.08,9829.31,9356,9750.04,NaN,NaN
1591574400,9759.04,9813.67,9645,9783,NaN,NaN
1591660800,9786.64,9897.46,9566.81,9776.84,NaN,NaN
1591747200,9782.3,10011.4,9578,9894.32,NaN,NaN
1591833600,9894.32,9981.24,9078.91,9264.26,NaN,NaN
1591920000,9265.95,9555,9230,9463.07,NaN,NaN
1592006400,9465.92,9500,9345.71,9473.46,NaN,NaN
1592092800,9478.93,9479.59,9235.01,9329.99,NaN,NaN
1592179200,9329.99,9505.4,8900,9435.15,NaN,NaN
1592265600,9435.41,9596.31,9374.9,9530.3,NaN,NaN
1592352000,9530.62,9566.53,9230.32,9461.29,NaN,NaN
1592438400,9459.82,9478.69,9250,9374.78,NaN,NaN
1592524800,9374.83,9429.99,9225.15,9304.32,NaN,NaN
1592611200,9287.6,9400,9138,9355.46,NaN,NaN
1592697600,9355.93,9421.26,9271.52,9283.03,NaN,NaN
1592784000,9287.89,9798.76,9267.2,9683.12,NaN,NaN
1592870400,9688.26,9725.3,9571,9622.81,NaN,NaN
1592956800,9617.88,9666.35,9193.99,9286.06,NaN,NaN
1593043200,9286.3,9343.49,8989,9239.48,NaN,NaN
1593129600,9237.98,9289.71,9024.61,9158.26,NaN,NaN
1593216000,9158.13,9189,8830.63,9009.3,NaN,NaN
1593302400,9008.33,9191.72,8933.06,9118.01,NaN,NaN
1593388800,9118.8,9240.36,9014.92,9188.88,NaN,NaN
1593475200,9187.85,9201.95,9060,9132.96,NaN,NaN
1593561600,9136.89,9300,9089.8,9233.38,NaN,NaN
1593648000,9230.97,9268.54,8939,9092.92,NaN,NaN
1593734400,9091.68,9127.11,9027.17,9063.08,NaN,NaN
1593820800,9053.87,9196,9045.94,9138.52,NaN,NaN
1593907200,9142.16,9147.37,8905,9076.82,NaN,NaN
1593993600,9077.18,9376.34,9060.5,9348.22,NaN,NaN
1594080000,9346.9,9385.81,9201.78,9257.16,NaN,NaN
1594166400,9257.21,9479.57,9228.91,9437.16,NaN,NaN
1594252800,9441.76,9448.5,9157.11,9234.9,NaN,NaN
1594339200,9234.91,9318.92,9053.14,9283.53,NaN,NaN
1594425600,9291,9304.95,9180,9238.3,NaN,NaN
1594512000,9234.07,9347.76,9153.48,9306.17,NaN,NaN
1594598400,9304.94,9351.17,9190.49,9233.1,NaN,NaN
1594684800,9234.19,9282.08,9095,9251.59,NaN,NaN
1594771200,9256.33,9276.98,9153.38,9190.07,NaN,NaN
1594857600,9191,9217.5,9026.51,9132.87,NaN,NaN
1594944000,9134.44,9184.28,9073.53,9156.5,NaN,NaN
1595030400,9150.51,9214.63,9122.72,9177.43,NaN,NaN
1595116800,9175.7,9243.36,9106.3,9211.99,NaN,NaN
1595203200,9213.15,9224.73,9128.21,9162.43,NaN,NaN
1595289600,9161.77,9442.89,9152.23,9391.25,NaN,NaN
1595376000,9395.98,9573,9280.8,9539.51,NaN,NaN
1595462400,9537.23,9690,9453.38,9617.2,NaN,NaN
1595548800,9614.85,9650.55,9474.35,9547.91,NaN,NaN
1595635200,9549.34,9751.82,9532.79,9710.98,NaN,NaN
1595721600,9712.45,10200,9657,9944.65,NaN,NaN
1595808000,9941.25,11417.11,9933.77,11046.19,NaN,NaN
1595894400,11049.4,11263.85,10583.48,10939.27,NaN,NaN
1595980800,10931.91,11358.47,10855.81,11111.17,NaN,NaN
1596067200,11105.01,11189,10832,11112.12,NaN,NaN
1596153600,11110.84,11457.95,10973.8,11356.74,NaN,NaN
1596240000,11357.98,11883.36,11228,11817.49,NaN,NaN
1596326400,11808.21,12100,10559.59,11071.66,NaN,NaN
1596412800,11074.92,11480,10933.26,11236.39,NaN,NaN
1596499200,11236.39,11420,11000.79,11192.42,NaN,NaN
1596585600,11193.48,11795.86,11094.35,11755.24,NaN,NaN
1596672000,11759.9,11913.5,11575.57,11770.08,NaN,NaN
1596758400,11770.26,11920,11219,11600.85,NaN,NaN
1596844800,11601.75,11817.95,11527,11776.9,NaN,NaN
1596931200,11767.93,11808.28,11527.92,11683.03,NaN,NaN
1597017600,11684.6,12080,11510,11895.12,NaN,NaN
1597104000,11896.37,11945.05,11130,11392.64,NaN,NaN
1597190400,11386.5,11625,11150,11565.35,NaN,NaN
1597276800,11567.74,11806.61,11270.91,11793.26,NaN,NaN
1597363200,11797.55,11862,11652.01,11779.77,NaN,NaN
1597449600,11771.97,11986.93,11667.7,11852.2,NaN,NaN
1597536000,11858.6,11938.55,11685.97,11914.02,NaN,NaN
1597622400,11916.83,12473,11771.44,12298.38,NaN,NaN
1597708800,12301.27,12408.53,11823,11958.1,NaN,NaN
1597795200,11950,12022.18,11574.4,11757.55,NaN,NaN
1597881600,11762.18,11894.12,11675.29,11859.37,NaN,NaN
1597968000,11857.18,11887.67,11485.49,11531.74,NaN,NaN
1598054400,11527.81,11694.02,11367,11667.7,NaN,NaN
1598140800,11678.17,11715.09,11524.7,11644.65,NaN,NaN
1598227200,11653.7,11832.55,11588.61,11761.8,NaN,NaN
1598313600,11750.4,11772.22,11112.75,11328.88,NaN,NaN
1598400000,11328.5,11549.8,11250.14,11469.3,NaN,NaN
1598486400,11462.91,11602.92,11122.72,11330,NaN,NaN
1598572800,11332.26,11555.61,11277.95,11536.58,NaN,NaN
1598659200,11538.74,11592,11423.64,11471.71,NaN,NaN
1598745600,11471.71,11715.69,11458.62,11708.97,NaN,NaN
1598832000,11713.11,11780,11573.39,11655,NaN,NaN
1598918400,11658.48,12065.82,11515,11923.96,NaN,NaN
1599004800,11919.53,11956.45,11155.32,11398.44,NaN,NaN
1599091200,11395.1,11477.35,9987.86,10160,NaN,NaN
1599177600,10160,10646.75,9966.85,10456.32,NaN,NaN
1599264000,10460.2,10567.9,9850,10167.19,NaN,NaN
1599350400,10165.47,10353.39,10000,10260.17,NaN,NaN
1599436800,10258.43,10415.66,9880,10377.14,NaN,NaN
1599523200,10377.5,10446.18,9825.07,10123.96,NaN,NaN
1599609600,10126.01,10353.39,9981.38,10232.8,NaN,NaN
1599696000,10221.76,10495.75,10220,10342.59,NaN,NaN
1599782400,10341.38,10409.44,10200.5,10393.04,NaN,NaN
1599868800,10400.46,10482.42,10275,10443.33,NaN,NaN
1599955200,10446.4,10576.78,10214.9,10334.78,NaN,NaN
1600041600,10338.82,10765.03,10250.13,10675.15,NaN,NaN
1600128000,10671.4,10940.01,10611.17,10783.83,NaN,NaN
1600214400,10785,11100,10662.81,10951.54,NaN,NaN
1600300800,10950.15,11054,10739.23,10940.47,NaN,NaN
1600387200,10947.35,11040.18,10816.54,10931.2,NaN,NaN
1600473600,10935.49,11183.01,10890.53,11077.22,NaN,NaN
1600560000,11070.84,11079.25,10755.9,10923.5,NaN,NaN
1600646400,10921.53,10996.98,10286.56,10411.29,NaN,NaN
1600732800,10418.83,10573.05,10353.39,10534.31,NaN,NaN
1600819200,10525.72,10541.39,10138.3,10233.42,NaN,NaN
1600905600,10236.86,10795.53,10193.2,10744.02,NaN,NaN
1600992000,10738.46,10762.65,10553.14,10689.81,NaN,NaN
1601078400,10694.23,10830,10655.29,10729.09,NaN,NaN
1601164800,10731.09,10807.14,10593.58,10780.66,NaN,NaN
1601251200,10779.99,10950,10628.52,10689.48,NaN,NaN
1601337600,10681.41,10865,10636.66,10836.42,NaN,NaN
1601424000,10840,10847.5,10658.56,10778.22,NaN,NaN
1601510400,10780.83,10940.22,10437.08,10622.71,NaN,NaN
1601596800,10611.17,10667.53,10380,10578.54,NaN,NaN
1601683200,10571.6,10605.79,10500,10553.66,NaN,NaN
1601769600,10543.17,10699.88,10524.81,10669.63,NaN,NaN
1601856000,10666.16,10805.82,10620.71,10795,NaN,NaN
1601942400,10797.36,10801.86,10525,10606.33,NaN,NaN
1602028800,10602.31,10682.56,10547.71,10669.14,NaN,NaN
1602115200,10669.1,10957,10535.06,10925.2,NaN,NaN
1602201600,10927.02,11118.49,10826.4,11052,NaN,NaN
1602288000,11060.46,11496.06,11059.62,11301.2,NaN,NaN
1602374400,11300.97,11447.44,11272.11,11372.93,NaN,NaN
1602460800,11372.48,11731.7,11175.99,11535.98,NaN,NaN
1602547200,11531.56,11567.4,11314.53,11427.98,NaN,NaN
1602633600,11440.28,11555.1,11287.42,11428.84,NaN,NaN
1602720000,11430.49,11623.6,11250.01,11511.11,NaN,NaN
1602806400,11506.53,11548.65,11200,11321.86,NaN,NaN
1602892800,11331.88,11415.48,11264.01,11365.8,NaN,NaN
1602979200,11363.4,11526.34,11352.79,11519.97,NaN,NaN
1603065600,11518.58,11840,11409.94,11764.14,NaN,NaN
1603152000,11759.2,12059.94,11680,11921.11,NaN,NaN
1603238400,11921.33,13235,11899.1,12802.67,NaN,NaN
1603324800,12802.63,13208.25,12686.73,12983.26,NaN,NaN
1603411200,12983.26,13037.26,12729.82,12941.59,NaN,NaN
1603497600,12940.03,13182.83,12887.38,13122.73,NaN,NaN
1603584000,13115.18,13363.53,12903.74,13039.09,NaN,NaN
1603670400,13041.12,13250,12773.5,13066.73,NaN,NaN
1603756800,13065.1,13788,13057.09,13647.9,NaN,NaN
1603843200,13642.31,13864.89,12892,13274.73,NaN,NaN
1603929600,13275.82,13650,12993,13468.44,NaN,NaN
1604016000,13456.14,13675.56,13129.26,13562.13,NaN,NaN
1604102400,13569.42,14100,13420.97,13816.08,NaN,NaN
1604188800,13799.44,13907.47,13629.31,13762,NaN,NaN
1604275200,13762,13842.5,13220,13563.72,NaN,NaN
1604361600,13578.82,14083.76,13287.7,14041.58,NaN,NaN
1604448000,14041.58,14277.5,13520.87,14160.59,NaN,NaN
1604534400,14168.49,15770.58,14100,15605.04,NaN,NaN
1604620800,15608.32,15968.98,15196.01,15598.09,NaN,NaN
1604707200,15603.28,15778.6,14351,14838.97,NaN,NaN
1604793600,14829.32,15664.9,14727.19,15489.15,NaN,NaN
1604880000,15484.68,15854.48,14824.66,15332.04,NaN,NaN
1604966400,15349.32,15482.76,15092.47,15313.65,NaN,NaN
1605052800,15314.94,15991.01,15290.85,15707.89,NaN,NaN
1605139200,15702,16369.99,15481,16300,NaN,NaN
1605225600,16300,16494.52,15970.33,16335.58,NaN,NaN
1605312000,16339.06,16341.89,15715.1,16086.34,NaN,NaN
1605398400,16092.8,16170,15786.46,15975.49,NaN,NaN
1605484800,15975.49,16894.93,15875.5,16724.62,NaN,NaN
1605571200,16727.85,17868,16570,17680.63,NaN,NaN
1605657600,17681.77,18483,17041.47,17785.95,NaN,NaN
1605744000,17792.96,18189.97,17346.62,17825.47,NaN,NaN
1605830400,17822.37,18824.88,17755.81,18687.65,NaN,NaN
1605916800,18685.08,18977,18333.45,18725,NaN,NaN
1606003200,18726.43,18770.55,17600,18435.2,NaN,NaN
1606089600,18432.6,18786.31,18001.95,18383.35,NaN,NaN
1606176000,18386.92,19442.13,18068.56,19160.85,NaN,NaN
1606262400,19175.13,19490,18470.91,18732.43,NaN,NaN
1606348800,18727.24,18911.04,16218,17160.09,NaN,NaN
1606435200,17168.31,17471.89,16435.47,17154.39,NaN,NaN
1606521600,17160.38,17896.03,16875.01,17741.79,NaN,NaN
1606608000,17724.41,18352.47,17534.87,18192.03,NaN,NaN
1606694400,18196.75,19864.15,18196.75,19700.19,NaN,NaN
1606780800,19703.53,19918.01,18100,18771.43,NaN,NaN
1606867200,18773.21,19346.9,18334,19226.55,NaN,NaN
